projectname;filename;date_changed
airflow;airflow/airflow/contrib/operators/oracle_to_oracle_transfer.py;9-9-18
airflow;airflow/airflow/contrib/operators/postgres_to_gcs_operator.py;12-2-17
airflow;airflow/airflow/contrib/operators/postgres_to_gcs_operator.py;9-16-18
airflow;airflow/airflow/contrib/operators/pubsub_operator.py;9-9-17
airflow;airflow/airflow/contrib/operators/pubsub_operator.py;2-11-18
airflow;airflow/airflow/contrib/operators/qubole_check_operator.py;6-3-18
airflow;airflow/airflow/contrib/operators/qubole_operator.py;1-24-16
airflow;airflow/airflow/contrib/operators/qubole_operator.py;3-6-16
airflow;airflow/airflow/contrib/operators/qubole_operator.py;6-5-16
airflow;airflow/airflow/contrib/operators/qubole_operator.py;8-27-16
airflow;airflow/airflow/contrib/operators/s3_copy_object_operator.py;9-16-18
airflow;airflow/airflow/contrib/operators/s3_delete_objects_operator.py;9-16-18
airflow;airflow/airflow/contrib/operators/s3_list_operator.py;4-22-18
airflow;airflow/airflow/contrib/operators/s3_list_operator.py;9-9-18
airflow;airflow/airflow/contrib/operators/s3_to_gcs_operator.py;4-22-18
airflow;airflow/airflow/contrib/operators/s3_to_gcs_transfer_operator.py;12-2-18
airflow;airflow/airflow/contrib/operators/s3_to_sftp_operator.py;10-21-18
airflow;airflow/airflow/contrib/operators/sagemaker_base_operator.py;11-11-18
airflow;airflow/airflow/contrib/operators/sagemaker_endpoint_config_operator.py;11-11-18
airflow;airflow/airflow/contrib/operators/sagemaker_endpoint_config_operator.py;12-16-18
airflow;airflow/airflow/contrib/operators/sagemaker_endpoint_operator.py;11-11-18
airflow;airflow/airflow/contrib/operators/sagemaker_endpoint_operator.py;12-16-18
airflow;airflow/airflow/contrib/operators/sagemaker_model_operator.py;11-11-18
airflow;airflow/airflow/contrib/operators/sagemaker_model_operator.py;12-16-18
airflow;airflow/airflow/contrib/operators/sagemaker_training_operator.py;11-11-18
airflow;airflow/airflow/contrib/operators/sagemaker_training_operator.py;12-16-18
airflow;airflow/airflow/contrib/operators/sagemaker_transform_operator.py;11-11-18
airflow;airflow/airflow/contrib/operators/sagemaker_transform_operator.py;12-16-18
airflow;airflow/airflow/contrib/operators/sagemaker_tuning_operator.py;11-11-18
airflow;airflow/airflow/contrib/operators/sagemaker_tuning_operator.py;12-16-18
airflow;airflow/airflow/contrib/operators/segment_track_event_operator.py;6-3-18
airflow;airflow/airflow/contrib/operators/sftp_operator.py;9-9-17
airflow;airflow/airflow/contrib/operators/sftp_operator.py;12-16-18
airflow;airflow/airflow/contrib/operators/sftp_to_s3_operator.py;10-21-18
airflow;airflow/airflow/contrib/operators/slack_webhook_operator.py;4-22-18
airflow;airflow/airflow/contrib/operators/snowflake_operator.py;4-22-18
airflow;airflow/airflow/contrib/operators/sns_publish_operator.py;11-11-18
airflow;airflow/airflow/contrib/operators/spark_jdbc_operator.py;2-11-18
airflow;airflow/airflow/contrib/operators/spark_sql_operator.py;7-15-16
airflow;airflow/airflow/contrib/operators/spark_sql_operator.py;5-5-17
airflow;airflow/airflow/contrib/operators/spark_sql_operator.py;6-3-18
airflow;airflow/airflow/contrib/operators/spark_submit_operator.py;3-5-17
airflow;airflow/airflow/contrib/operators/spark_submit_operator.py;5-5-17
airflow;airflow/airflow/contrib/operators/spark_submit_operator.py;10-28-17
airflow;airflow/airflow/contrib/operators/spark_submit_operator.py;12-16-17
airflow;airflow/airflow/contrib/operators/spark_submit_operator.py;2-10-19
airflow;airflow/airflow/contrib/operators/sqoop_operator.py;6-18-16
airflow;airflow/airflow/contrib/operators/sqoop_operator.py;2-11-18
airflow;airflow/airflow/contrib/operators/ssh_operator.py;9-9-17
airflow;airflow/airflow/contrib/operators/ssh_operator.py;11-12-17
airflow;airflow/airflow/contrib/operators/ssh_operator.py;9-9-18
airflow;airflow/airflow/contrib/operators/vertica_operator.py;9-20-15
airflow;airflow/airflow/contrib/operators/vertica_to_hive.py;9-20-15
airflow;airflow/airflow/contrib/operators/vertica_to_mysql.py;6-3-18
airflow;airflow/airflow/contrib/operators/wasb_delete_blob_operator.py;10-13-18
airflow;airflow/airflow/contrib/operators/winrm_operator.py;6-3-18
airflow;airflow/airflow/contrib/operators/winrm_operator.py;9-9-18
airflow;airflow/airflow/contrib/plugins/metastore_browser/main.py;6-27-15
airflow;airflow/airflow/contrib/sensors/__init__.py;7-2-16
airflow;airflow/airflow/contrib/sensors/aws_athena_sensor.py;12-2-18
airflow;airflow/airflow/contrib/sensors/aws_glue_catalog_partition_sensor.py;1-13-19
airflow;airflow/airflow/contrib/sensors/aws_redshift_cluster_sensor.py;12-10-17
airflow;airflow/airflow/contrib/sensors/azure_cosmos_sensor.py;12-16-18
airflow;airflow/airflow/contrib/sensors/bash_sensor.py;2-11-18
airflow;airflow/airflow/contrib/sensors/bigquery_sensor.py;1-22-17
airflow;airflow/airflow/contrib/sensors/bigquery_sensor.py;6-3-18
airflow;airflow/airflow/contrib/sensors/cassandra_record_sensor.py;9-9-18
airflow;airflow/airflow/contrib/sensors/cassandra_table_sensor.py;9-9-18
airflow;airflow/airflow/contrib/sensors/celery_queue_sensor.py;1-13-19
airflow;airflow/airflow/contrib/sensors/datadog_sensor.py;11-20-16
airflow;airflow/airflow/contrib/sensors/emr_base_sensor.py;7-2-16
airflow;airflow/airflow/contrib/sensors/emr_job_flow_sensor.py;7-2-16
airflow;airflow/airflow/contrib/sensors/emr_step_sensor.py;7-2-16
airflow;airflow/airflow/contrib/sensors/file_sensor.py;2-11-18
airflow;airflow/airflow/contrib/sensors/ftp_sensor.py;2-19-17
airflow;airflow/airflow/contrib/sensors/ftp_sensor.py;12-30-18
airflow;airflow/airflow/contrib/sensors/ftp_sensor.py;1-13-19
airflow;airflow/airflow/contrib/sensors/gcs_sensor.py;10-29-16
airflow;airflow/airflow/contrib/sensors/gcs_sensor.py;1-22-17
airflow;airflow/airflow/contrib/sensors/gcs_sensor.py;6-3-18
airflow;airflow/airflow/contrib/sensors/hdfs_sensor.py;4-22-18
airflow;airflow/airflow/contrib/sensors/imap_attachment_sensor.py;12-2-18
airflow;airflow/airflow/contrib/sensors/jira_sensor.py;1-22-17
airflow;airflow/airflow/contrib/sensors/mongo_sensor.py;9-9-18
airflow;airflow/airflow/contrib/sensors/pubsub_sensor.py;2-11-18
airflow;airflow/airflow/contrib/sensors/python_sensor.py;12-23-18
airflow;airflow/airflow/contrib/sensors/qubole_sensor.py;11-12-17
airflow;airflow/airflow/contrib/sensors/qubole_sensor.py;6-3-18
airflow;airflow/airflow/contrib/sensors/qubole_sensor.py;10-7-18
airflow;airflow/airflow/contrib/sensors/redis_key_sensor.py;4-9-17
airflow;airflow/airflow/contrib/sensors/sagemaker_base_sensor.py;9-9-18
airflow;airflow/airflow/contrib/sensors/sagemaker_endpoint_sensor.py;11-11-18
airflow;airflow/airflow/contrib/sensors/sagemaker_training_sensor.py;9-9-18
airflow;airflow/airflow/contrib/sensors/sagemaker_transform_sensor.py;9-16-18
airflow;airflow/airflow/contrib/sensors/sagemaker_tuning_sensor.py;9-9-18
airflow;airflow/airflow/contrib/sensors/sftp_sensor.py;4-22-18
airflow;airflow/airflow/contrib/sensors/sftp_sensor.py;6-3-18
airflow;airflow/airflow/contrib/sensors/wasb_sensor.py;4-9-17
airflow;airflow/airflow/contrib/sensors/weekday_sensor.py;1-6-19
airflow;airflow/airflow/contrib/task_runner/__init__.py;1-22-17
airflow;airflow/airflow/contrib/task_runner/cgroup_task_runner.py;1-22-17
airflow;airflow/airflow/contrib/task_runner/cgroup_task_runner.py;2-11-18
airflow;airflow/airflow/contrib/utils/__init__.py;11-12-17
airflow;airflow/airflow/contrib/utils/gcp_field_sanitizer.py;12-2-18
airflow;airflow/airflow/contrib/utils/gcp_field_validator.py;10-13-18
airflow;airflow/airflow/contrib/utils/gcp_field_validator.py;11-11-18
airflow;airflow/airflow/contrib/utils/mlengine_operator_utils.py;9-9-17
airflow;airflow/airflow/contrib/utils/mlengine_prediction_summary.py;9-9-17
airflow;airflow/airflow/contrib/utils/sendgrid.py;11-12-17
airflow;airflow/airflow/contrib/utils/sendgrid.py;2-11-18
airflow;airflow/airflow/contrib/utils/sendgrid.py;10-21-18
airflow;airflow/airflow/contrib/utils/weekday.py;1-6-19
airflow;airflow/airflow/dag/__init__.py;8-7-16
airflow;airflow/airflow/dag/base_dag.py;8-7-16
airflow;airflow/airflow/default_login.py;4-5-15
airflow;airflow/airflow/default_login.py;10-25-15
airflow;airflow/airflow/default_login.py;11-7-15
airflow;airflow/airflow/default_login.py;11-22-15
airflow;airflow/airflow/default_login.py;5-21-16
airflow;airflow/airflow/default_login.py;11-12-17
airflow;airflow/airflow/default_login.py;9-9-18
airflow;airflow/airflow/default_login.py;1-27-19
airflow;airflow/airflow/example_dags/__init__.py;4-5-15
airflow;airflow/airflow/example_dags/docker_copy_data.py;1-17-16
airflow;airflow/airflow/example_dags/docker_copy_data.py;1-24-16
airflow;airflow/airflow/example_dags/docker_copy_data.py;1-31-16
airflow;airflow/airflow/example_dags/example_bash_operator.py;1-18-15
airflow;airflow/airflow/example_dags/example_bash_operator.py;4-5-15
airflow;airflow/airflow/example_dags/example_bash_operator.py;6-20-15
airflow;airflow/airflow/example_dags/example_bash_operator.py;2-19-17
airflow;airflow/airflow/example_dags/example_bash_operator.py;4-22-18
airflow;airflow/airflow/example_dags/example_bash_operator.py;11-11-18
airflow;airflow/airflow/example_dags/example_branch_operator.py;7-5-15
airflow;airflow/airflow/example_dags/example_branch_operator.py;4-22-18
airflow;airflow/airflow/example_dags/example_branch_python_dop_operator_3.py;3-20-16
airflow;airflow/airflow/example_dags/example_branch_python_dop_operator_3.py;6-3-18
airflow;airflow/airflow/example_dags/example_branch_python_dop_operator_3.py;11-11-18
airflow;airflow/airflow/example_dags/example_docker_operator.py;1-17-16
airflow;airflow/airflow/example_dags/example_docker_operator.py;1-24-16
airflow;airflow/airflow/example_dags/example_docker_operator.py;1-31-16
airflow;airflow/airflow/example_dags/example_http_operator.py;7-12-15
airflow;airflow/airflow/example_dags/example_latest_only.py;10-2-16
airflow;airflow/airflow/example_dags/example_latest_only_with_trigger.py;10-2-16
airflow;airflow/airflow/example_dags/example_passing_params_via_test_command.py;3-20-16
airflow;airflow/airflow/example_dags/example_python_operator.py;2-8-15
airflow;airflow/airflow/example_dags/example_python_operator.py;4-5-15
airflow;airflow/airflow/example_dags/example_python_operator.py;6-20-15
airflow;airflow/airflow/example_dags/example_python_operator.py;7-22-16
airflow;airflow/airflow/example_dags/example_short_circuit_operator.py;10-25-15
airflow;airflow/airflow/example_dags/example_short_circuit_operator.py;6-18-16
airflow;airflow/airflow/example_dags/example_skip_dag.py;4-10-16
airflow;airflow/airflow/example_dags/example_subdag_operator.py;3-6-16
airflow;airflow/airflow/example_dags/example_subdag_operator.py;11-11-18
airflow;airflow/airflow/example_dags/example_trigger_controller_dag.py;2-21-16
airflow;airflow/airflow/example_dags/example_trigger_controller_dag.py;3-20-16
airflow;airflow/airflow/example_dags/example_trigger_target_dag.py;2-21-16
airflow;airflow/airflow/example_dags/example_trigger_target_dag.py;2-28-16
airflow;airflow/airflow/example_dags/example_xcom.py;8-15-15
airflow;airflow/airflow/example_dags/example_xcom.py;8-23-15
airflow;airflow/airflow/example_dags/example_xcom.py;6-18-16
airflow;airflow/airflow/example_dags/example_xcom.py;11-11-18
airflow;airflow/airflow/example_dags/subdags/__init__.py;3-6-16
airflow;airflow/airflow/example_dags/subdags/subdag.py;3-6-16
airflow;airflow/airflow/example_dags/subdags/subdag.py;6-26-16
airflow;airflow/airflow/example_dags/test_utils.py;6-18-16
airflow;airflow/airflow/example_dags/tutorial.py;2-8-15
airflow;airflow/airflow/example_dags/tutorial.py;5-3-15
airflow;airflow/airflow/example_dags/tutorial.py;6-20-15
airflow;airflow/airflow/example_dags/tutorial.py;6-26-16
airflow;airflow/airflow/exceptions.py;4-3-16
airflow;airflow/airflow/exceptions.py;4-10-16
airflow;airflow/airflow/exceptions.py;5-21-16
airflow;airflow/airflow/exceptions.py;11-5-16
airflow;airflow/airflow/exceptions.py;3-17-18
airflow;airflow/airflow/exceptions.py;4-22-18
airflow;airflow/airflow/exceptions.py;9-9-18
airflow;airflow/airflow/executors/__init__.py;10-19-14
airflow;airflow/airflow/executors/__init__.py;10-26-14
airflow;airflow/airflow/executors/__init__.py;11-23-14
airflow;airflow/airflow/executors/__init__.py;12-14-14
airflow;airflow/airflow/executors/__init__.py;1-11-15
airflow;airflow/airflow/executors/__init__.py;1-25-15
airflow;airflow/airflow/executors/__init__.py;6-26-16
airflow;airflow/airflow/executors/__init__.py;5-14-17
airflow;airflow/airflow/executors/__init__.py;4-22-18
airflow;airflow/airflow/executors/base_executor.py;10-12-14
airflow;airflow/airflow/executors/base_executor.py;10-19-14
airflow;airflow/airflow/executors/base_executor.py;10-26-14
airflow;airflow/airflow/executors/base_executor.py;2-21-15
airflow;airflow/airflow/executors/base_executor.py;5-3-15
airflow;airflow/airflow/executors/base_executor.py;5-17-15
airflow;airflow/airflow/executors/base_executor.py;11-7-15
airflow;airflow/airflow/executors/base_executor.py;12-13-15
airflow;airflow/airflow/executors/base_executor.py;4-3-16
airflow;airflow/airflow/executors/celery_executor.py;10-26-14
airflow;airflow/airflow/executors/celery_executor.py;11-2-14
airflow;airflow/airflow/executors/celery_executor.py;1-11-15
airflow;airflow/airflow/executors/celery_executor.py;1-18-15
airflow;airflow/airflow/executors/celery_executor.py;1-25-15
airflow;airflow/airflow/executors/celery_executor.py;2-21-15
airflow;airflow/airflow/executors/celery_executor.py;5-3-15
airflow;airflow/airflow/executors/celery_executor.py;5-24-15
airflow;airflow/airflow/executors/celery_executor.py;6-10-17
airflow;airflow/airflow/executors/celery_executor.py;9-30-17
airflow;airflow/airflow/executors/celery_executor.py;9-16-18
airflow;airflow/airflow/executors/celery_executor.py;12-2-18
airflow;airflow/airflow/executors/dask_executor.py;2-19-17
airflow;airflow/airflow/executors/dask_executor.py;4-22-18
airflow;airflow/airflow/executors/dask_executor.py;11-11-18
airflow;airflow/airflow/executors/local_executor.py;10-26-14
airflow;airflow/airflow/executors/local_executor.py;11-23-14
airflow;airflow/airflow/executors/local_executor.py;1-18-15
airflow;airflow/airflow/executors/local_executor.py;2-21-15
airflow;airflow/airflow/executors/local_executor.py;5-3-15
airflow;airflow/airflow/executors/local_executor.py;8-9-15
airflow;airflow/airflow/executors/local_executor.py;12-13-15
airflow;airflow/airflow/executors/local_executor.py;6-26-16
airflow;airflow/airflow/executors/local_executor.py;9-30-17
airflow;airflow/airflow/executors/local_executor.py;10-28-17
airflow;airflow/airflow/executors/sequential_executor.py;10-26-14
airflow;airflow/airflow/executors/sequential_executor.py;1-18-15
airflow;airflow/airflow/executors/sequential_executor.py;2-21-15
airflow;airflow/airflow/executors/sequential_executor.py;5-3-15
airflow;airflow/airflow/hooks/__init__.py;10-19-14
airflow;airflow/airflow/hooks/__init__.py;4-5-15
airflow;airflow/airflow/hooks/__init__.py;5-3-15
airflow;airflow/airflow/hooks/__init__.py;9-27-15
airflow;airflow/airflow/hooks/__init__.py;6-18-16
airflow;airflow/airflow/hooks/base_hook.py;10-12-14
airflow;airflow/airflow/hooks/base_hook.py;2-21-15
airflow;airflow/airflow/hooks/base_hook.py;11-7-15
airflow;airflow/airflow/hooks/base_hook.py;4-22-18
airflow;airflow/airflow/hooks/dbapi_hook.py;7-26-15
airflow;airflow/airflow/hooks/dbapi_hook.py;8-9-15
airflow;airflow/airflow/hooks/dbapi_hook.py;10-18-15
airflow;airflow/airflow/hooks/dbapi_hook.py;11-7-15
airflow;airflow/airflow/hooks/dbapi_hook.py;4-3-16
airflow;airflow/airflow/hooks/dbapi_hook.py;4-16-16
airflow;airflow/airflow/hooks/dbapi_hook.py;5-14-17
airflow;airflow/airflow/hooks/docker_hook.py;11-12-17
airflow;airflow/airflow/hooks/docker_hook.py;4-22-18
airflow;airflow/airflow/hooks/druid_hook.py;7-26-15
airflow;airflow/airflow/hooks/druid_hook.py;8-9-15
airflow;airflow/airflow/hooks/druid_hook.py;8-23-15
airflow;airflow/airflow/hooks/druid_hook.py;9-6-15
airflow;airflow/airflow/hooks/druid_hook.py;9-9-17
airflow;airflow/airflow/hooks/druid_hook.py;3-17-18
airflow;airflow/airflow/hooks/druid_hook.py;4-22-18
airflow;airflow/airflow/hooks/hdfs_hook.py;5-17-15
airflow;airflow/airflow/hooks/hdfs_hook.py;6-14-15
airflow;airflow/airflow/hooks/hdfs_hook.py;2-14-16
airflow;airflow/airflow/hooks/hdfs_hook.py;2-28-16
airflow;airflow/airflow/hooks/hdfs_hook.py;6-18-16
airflow;airflow/airflow/hooks/hive_hooks.py;2-21-15
airflow;airflow/airflow/hooks/hive_hooks.py;4-12-15
airflow;airflow/airflow/hooks/hive_hooks.py;6-27-15
airflow;airflow/airflow/hooks/hive_hooks.py;8-9-15
airflow;airflow/airflow/hooks/hive_hooks.py;9-20-15
airflow;airflow/airflow/hooks/hive_hooks.py;9-27-15
airflow;airflow/airflow/hooks/hive_hooks.py;10-11-15
airflow;airflow/airflow/hooks/hive_hooks.py;10-31-15
airflow;airflow/airflow/hooks/hive_hooks.py;3-20-16
airflow;airflow/airflow/hooks/hive_hooks.py;4-3-16
airflow;airflow/airflow/hooks/hive_hooks.py;5-28-16
airflow;airflow/airflow/hooks/hive_hooks.py;6-26-16
airflow;airflow/airflow/hooks/hive_hooks.py;7-9-16
airflow;airflow/airflow/hooks/hive_hooks.py;11-20-16
airflow;airflow/airflow/hooks/hive_hooks.py;10-28-17
airflow;airflow/airflow/hooks/hive_hooks.py;6-16-18
airflow;airflow/airflow/hooks/hive_hooks.py;9-9-18
airflow;airflow/airflow/hooks/hive_hooks.py;1-13-19
airflow;airflow/airflow/hooks/http_hook.py;7-12-15
airflow;airflow/airflow/hooks/jdbc_hook.py;7-26-15
airflow;airflow/airflow/hooks/jdbc_hook.py;8-1-15
airflow;airflow/airflow/hooks/jdbc_hook.py;3-17-18
airflow;airflow/airflow/hooks/mssql_hook.py;8-1-15
airflow;airflow/airflow/hooks/mysql_hook.py;10-12-14
airflow;airflow/airflow/hooks/mysql_hook.py;1-18-15
airflow;airflow/airflow/hooks/mysql_hook.py;4-19-15
airflow;airflow/airflow/hooks/mysql_hook.py;7-26-15
airflow;airflow/airflow/hooks/mysql_hook.py;9-6-15
airflow;airflow/airflow/hooks/mysql_hook.py;11-22-15
airflow;airflow/airflow/hooks/mysql_hook.py;6-18-16
airflow;airflow/airflow/hooks/oracle_hook.py;9-13-15
airflow;airflow/airflow/hooks/oracle_hook.py;5-7-16
airflow;airflow/airflow/hooks/oracle_hook.py;6-18-16
airflow;airflow/airflow/hooks/oracle_hook.py;6-3-18
airflow;airflow/airflow/hooks/pig_hook.py;2-28-16
airflow;airflow/airflow/hooks/pig_hook.py;6-18-16
airflow;airflow/airflow/hooks/postgres_hook.py;3-29-15
airflow;airflow/airflow/hooks/postgres_hook.py;7-26-15
airflow;airflow/airflow/hooks/postgres_hook.py;3-20-16
airflow;airflow/airflow/hooks/postgres_hook.py;4-3-16
airflow;airflow/airflow/hooks/postgres_hook.py;6-18-16
airflow;airflow/airflow/hooks/postgres_hook.py;10-28-17
airflow;airflow/airflow/hooks/postgres_hook.py;6-3-18
airflow;airflow/airflow/hooks/presto_hook.py;1-18-15
airflow;airflow/airflow/hooks/presto_hook.py;3-1-15
airflow;airflow/airflow/hooks/presto_hook.py;7-26-15
airflow;airflow/airflow/hooks/presto_hook.py;3-20-16
airflow;airflow/airflow/hooks/presto_hook.py;4-9-17
airflow;airflow/airflow/hooks/presto_hook.py;3-11-18
airflow;airflow/airflow/hooks/S3_hook.py;2-14-15
airflow;airflow/airflow/hooks/S3_hook.py;11-15-15
airflow;airflow/airflow/hooks/S3_hook.py;10-28-17
airflow;airflow/airflow/hooks/S3_hook.py;11-26-17
airflow;airflow/airflow/hooks/S3_hook.py;9-16-18
airflow;airflow/airflow/hooks/samba_hook.py;1-25-15
airflow;airflow/airflow/hooks/samba_hook.py;2-21-15
airflow;airflow/airflow/hooks/samba_hook.py;6-18-16
airflow;airflow/airflow/hooks/slack_hook.py;11-18-17
airflow;airflow/airflow/hooks/slack_hook.py;2-25-18
airflow;airflow/airflow/hooks/sqlite_hook.py;5-17-15
airflow;airflow/airflow/hooks/sqlite_hook.py;7-26-15
airflow;airflow/airflow/hooks/webhdfs_hook.py;11-7-15
airflow;airflow/airflow/hooks/webhdfs_hook.py;1-13-19
airflow;airflow/airflow/hooks/zendesk_hook.py;2-19-17
airflow;airflow/airflow/hooks/zendesk_hook.py;9-30-17
airflow;airflow/airflow/hooks/zendesk_hook.py;4-22-18
airflow;airflow/airflow/jobs.py;12-14-14
airflow;airflow/airflow/jobs.py;1-25-15
airflow;airflow/airflow/jobs.py;2-1-15
airflow;airflow/airflow/jobs.py;2-21-15
airflow;airflow/airflow/jobs.py;3-29-15
airflow;airflow/airflow/jobs.py;4-26-15
airflow;airflow/airflow/jobs.py;5-3-15
airflow;airflow/airflow/jobs.py;5-30-15
airflow;airflow/airflow/jobs.py;6-27-15
airflow;airflow/airflow/jobs.py;7-5-15
airflow;airflow/airflow/jobs.py;7-12-15
airflow;airflow/airflow/jobs.py;7-19-15
airflow;airflow/airflow/jobs.py;7-26-15
airflow;airflow/airflow/jobs.py;8-9-15
airflow;airflow/airflow/jobs.py;9-20-15
airflow;airflow/airflow/jobs.py;10-2-15
airflow;airflow/airflow/jobs.py;10-25-15
airflow;airflow/airflow/jobs.py;11-7-15
airflow;airflow/airflow/jobs.py;11-15-15
airflow;airflow/airflow/jobs.py;11-22-15
airflow;airflow/airflow/jobs.py;1-31-16
airflow;airflow/airflow/jobs.py;2-14-16
airflow;airflow/airflow/jobs.py;4-3-16
airflow;airflow/airflow/jobs.py;4-10-16
airflow;airflow/airflow/jobs.py;4-16-16
airflow;airflow/airflow/jobs.py;5-7-16
airflow;airflow/airflow/jobs.py;5-15-16
airflow;airflow/airflow/jobs.py;6-5-16
airflow;airflow/airflow/jobs.py;6-18-16
airflow;airflow/airflow/jobs.py;8-7-16
airflow;airflow/airflow/jobs.py;8-14-16
airflow;airflow/airflow/jobs.py;10-29-16
airflow;airflow/airflow/jobs.py;1-22-17
airflow;airflow/airflow/jobs.py;1-29-17
airflow;airflow/airflow/jobs.py;3-12-17
airflow;airflow/airflow/jobs.py;4-9-17
airflow;airflow/airflow/jobs.py;5-5-17
airflow;airflow/airflow/jobs.py;9-9-17
airflow;airflow/airflow/jobs.py;9-30-17
airflow;airflow/airflow/jobs.py;10-7-17
airflow;airflow/airflow/jobs.py;10-28-17
airflow;airflow/airflow/jobs.py;11-12-17
airflow;airflow/airflow/jobs.py;2-11-18
airflow;airflow/airflow/jobs.py;6-3-18
airflow;airflow/airflow/jobs.py;6-10-18
airflow;airflow/airflow/jobs.py;9-9-18
airflow;airflow/airflow/jobs.py;11-11-18
airflow;airflow/airflow/jobs.py;12-2-18
airflow;airflow/airflow/jobs.py;1-13-19
airflow;airflow/airflow/lineage/__init__.py;6-3-18
airflow;airflow/airflow/lineage/backend/__init__.py;6-3-18
airflow;airflow/airflow/lineage/backend/atlas/__init__.py;6-3-18
airflow;airflow/airflow/lineage/backend/atlas/typedefs.py;6-3-18
airflow;airflow/airflow/lineage/datasets.py;6-3-18
airflow;airflow/airflow/lineage/datasets.py;1-13-19
airflow;airflow/airflow/logging_config.py;10-7-17
airflow;airflow/airflow/logging_config.py;10-28-17
airflow;airflow/airflow/logging_config.py;6-3-18
airflow;airflow/airflow/logging_config.py;9-16-18
airflow;airflow/airflow/macros/__init__.py;10-12-14
airflow;airflow/airflow/macros/__init__.py;2-8-15
airflow;airflow/airflow/macros/hive.py;10-26-14
airflow;airflow/airflow/macros/hive.py;1-25-15
airflow;airflow/airflow/macros/hive.py;2-8-15
airflow;airflow/airflow/macros/hive.py;4-5-15
airflow;airflow/airflow/macros/hive.py;6-20-15
airflow;airflow/airflow/migrations/__init__.py;8-30-15
airflow;airflow/airflow/migrations/env.py;8-30-15
airflow;airflow/airflow/migrations/versions/__init__.py;8-30-15
airflow;airflow/airflow/migrations/versions/03bc53e68815_add_sm_dag_index.py;12-2-18
airflow;airflow/airflow/migrations/versions/05f30312d566_merge_heads.py;9-9-18
airflow;airflow/airflow/migrations/versions/0a2a5b66e19d_add_task_reschedule_table.py;9-30-18
airflow;airflow/airflow/migrations/versions/0e2a74e0fc9f_add_time_zone_awareness.py;12-2-17
airflow;airflow/airflow/migrations/versions/0e2a74e0fc9f_add_time_zone_awareness.py;2-11-18
airflow;airflow/airflow/migrations/versions/0e2a74e0fc9f_add_time_zone_awareness.py;9-9-18
airflow;airflow/airflow/migrations/versions/127d2bf2dfa7_add_dag_id_state_index_on_dag_run_table.py;1-29-17
airflow;airflow/airflow/migrations/versions/13eb55f81627_for_compatibility.py;8-30-15
airflow;airflow/airflow/migrations/versions/1507a7289a2f_create_is_encrypted.py;8-30-15
airflow;airflow/airflow/migrations/versions/1968acfc09e3_add_is_encrypted_column_to_variable_.py;2-7-16
airflow;airflow/airflow/migrations/versions/1b38cef5b76e_add_dagrun.py;11-15-15
airflow;airflow/airflow/migrations/versions/211e584da130_add_ti_state_index.py;7-2-16
airflow;airflow/airflow/migrations/versions/27c6a30d7c24_add_executor_config_to_task_instance.py;4-22-18
airflow;airflow/airflow/migrations/versions/2e541a1dcfed_task_duration.py;11-15-15
airflow;airflow/airflow/migrations/versions/2e82aab8ef20_rename_user_table.py;4-3-16
airflow;airflow/airflow/migrations/versions/338e90f54d61_more_logging_into_task_isntance.py;8-30-15
airflow;airflow/airflow/migrations/versions/33ae817a1ff4_add_kubernetes_resource_checkpointing.py;4-22-18
airflow;airflow/airflow/migrations/versions/40e67319e3a9_dagrun_config.py;11-15-15
airflow;airflow/airflow/migrations/versions/41f5f12752f8_add_superuser_field.py;12-16-18
airflow;airflow/airflow/migrations/versions/4446e08588_dagrun_start_end.py;12-19-15
airflow;airflow/airflow/migrations/versions/4addfa1236f1_add_fractional_seconds_to_mysql_tables.py;11-20-16
airflow;airflow/airflow/migrations/versions/4addfa1236f1_add_fractional_seconds_to_mysql_tables.py;4-22-18
airflow;airflow/airflow/migrations/versions/4addfa1236f1_add_fractional_seconds_to_mysql_tables.py;9-9-18
airflow;airflow/airflow/migrations/versions/502898887f84_adding_extra_to_log.py;11-7-15
airflow;airflow/airflow/migrations/versions/52d714495f0_job_id_indices.py;10-25-15
airflow;airflow/airflow/migrations/versions/561833c1c74b_add_password_column_to_user.py;12-6-15
airflow;airflow/airflow/migrations/versions/5e7d17757c7a_add_pid_field_to_taskinstance.py;1-22-17
airflow;airflow/airflow/migrations/versions/64de9cddf6c9_add_task_fails_journal_table.py;8-14-16
airflow;airflow/airflow/migrations/versions/8504051e801b_xcom_dag_task_indices.py;12-1-16
airflow;airflow/airflow/migrations/versions/856955da8476_fix_sqlite_foreign_key.py;9-9-18
airflow;airflow/airflow/migrations/versions/86770d1215c0_add_kubernetes_scheduler_uniqueness.py;4-22-18
airflow;airflow/airflow/migrations/versions/947454bf1dff_add_ti_job_id_index.py;9-9-17
airflow;airflow/airflow/migrations/versions/9635ae0956e7_index_faskfail.py;9-9-18
airflow;airflow/airflow/migrations/versions/a56c9515abdc_remove_dag_stat_table.py;12-30-18
airflow;airflow/airflow/migrations/versions/bba5a7cfc896_add_a_column_to_track_the_encryption_.py;1-31-16
airflow;airflow/airflow/migrations/versions/bbc73705a13e_add_notification_sent_column_to_sla_miss.py;1-31-16
airflow;airflow/airflow/migrations/versions/bdaa763e6c56_make_xcom_value_column_a_large_binary.py;9-9-17
airflow;airflow/airflow/migrations/versions/bf00311e1990_add_index_to_taskinstance.py;10-13-18
